bromeliad_id,visit_id,original_id,species,actual_water,max_water,longest_leaf,num_leaf,height,diameter,extended_diameter,leaf_width,collection_date,plant_height_cm,spider,average_ph,canopy_height_m,elevation_m,number_bromeliads_on_tree,number_of_bromeliads_in_3m_radius,sampling_day,utme,utmn,dead_leaves,green_leaves,ammonium_umol_per_l,chlorophyll_a_ug_per_l,dissolved_organic_carbon_mgc_per_l,inorganic_carbon_mgc_per_l,nitrate_umol_per_l,ph,phosphate_umol_per_l,total_organic_carbon_mgC_per_l,turbidity_ntu,water_coloration_per_m,water_temperature_c,air_temperature_c,ant,horizontal_leaves_percentage,incident_radiation_above_ground_percentage,number_of_epiphytes_in_ant_garden,number_of_wells,reservoir_diameter_cm,reservoir_height_cm,vertical_leaves_percentage,bacteria_per_ml,virus_per_ml,algae_?gC_per_L,bacterial_abundance_cell_per_ml,fpom_mg,incident_radiation_percentage,plant_area_m2,catchment_diameter_cm,catchment_height_cm,core_diameter_cm,light_canopy_access_0_10,precipitation_access_0_10,total_bromeliads_within_2m_radius,total_leaf_weight_g,plant_area,blade_width_cm,cobertura_cm2,conductivity_?S_cm-1,oxygen_mg_lt,sheath_length_cm,temperature_c,canopy_openess,host_tree_label,no_brom_3m_cumulative,no_brom_host_tree,substrate,oxygen_mgperl,canopy_height,elevation,catchment_diameter,total_bromeliads_on_same_tree,fpom_ml,tank_height_cm,cpom_g ,fpom_g,horizontal _leaves_percentage,min,max,mass
10656,366,13,Guzmania multiflora,NA,NA,NA,22,NA,NA,80.5,NA,2012-03-17,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10661,366,14,Guzmania multiflora,NA,NA,NA,24,NA,NA,90.5,NA,2012-03-17,58.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10666,366,15,Guzmania multiflora,NA,NA,NA,94,338,NA,70,NA,2012-03-17,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4870.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10671,366,16,Guzmania multiflora,NA,NA,NA,NA,338,NA,NA,NA,2012-03-17,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10676,366,17,Guzmania multiflora,NA,NA,NA,52,124,NA,122.9,NA,2012-03-17,75.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15084.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10681,366,18,Guzmania multiflora,NA,NA,NA,47,157,NA,41.1,NA,2012-03-17,90.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10686,366,19,Guzmania multiflora,NA,NA,NA,15,NA,NA,89,NA,2012-03-19,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10691,366,20,Guzmania multiflora,NA,NA,NA,60,400,NA,104.5,NA,2012-03-19,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10696,366,21,Guzmania multiflora,NA,NA,NA,31,400,NA,106.5,NA,2012-03-19,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10701,366,22,Guzmania multiflora,NA,NA,NA,45,220,NA,147,NA,2012-03-19,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10706,366,23,Guzmania multiflora,NA,NA,NA,53,620,NA,47,NA,2012-03-19,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10711,366,24,Guzmania multiflora,NA,NA,NA,36,800,NA,77.5,NA,2012-03-19,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10716,366,25,Guzmania multiflora,NA,NA,NA,74,880,NA,68,NA,2012-03-22,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10721,366,26,Guzmania multiflora,NA,NA,NA,30,250,NA,68,NA,2012-03-22,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10726,366,27,Guzmania multiflora,NA,NA,NA,44,250,NA,59,NA,2012-03-22,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10731,366,28,Guzmania multiflora,NA,NA,NA,58,220,NA,132,NA,2012-03-22,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10736,366,29,Guzmania multiflora,NA,NA,NA,36,NA,NA,73.5,NA,2012-03-22,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10741,451,SB1,Tillandsia utriculata,80,386,72,81,120,94,NA,NA,2009-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,2.04
10741,451,SB1,Tillandsia utriculata,80,386,72,81,120,94,NA,NA,2009-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,17.27
10746,451,SB2,Tillandsia utriculata,42,666,82,107,115,134,NA,NA,2009-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,13.66
10746,451,SB2,Tillandsia utriculata,42,666,82,107,115,134,NA,NA,2009-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,60.46
10751,451,SB3,Tillandsia utriculata,1,128,55,69,175,73.5,NA,NA,2009-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,4.07
10751,451,SB3,Tillandsia utriculata,1,128,55,69,175,73.5,NA,NA,2009-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,5.55
10756,451,SB4,Tillandsia utriculata,28,180,50,78,175,64,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,2.09
10756,451,SB4,Tillandsia utriculata,28,180,50,78,175,64,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,13.11
10761,451,SB5,Tillandsia utriculata,38,206,63,56,102,87.5,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,1.36
10761,451,SB5,Tillandsia utriculata,38,206,63,56,102,87.5,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,15.81
10766,451,SB6,Tillandsia utriculata,312,1220,96,123,170,135,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,15.79
10766,451,SB6,Tillandsia utriculata,312,1220,96,123,170,135,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,54.82
10771,451,SB7,Tillandsia utriculata,9,176,75,65,100,35,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,4.06
10771,451,SB7,Tillandsia utriculata,9,176,75,65,100,35,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,34.8
10776,451,SB8,Tillandsia utriculata,2,180,67,70,168,96.5,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,4.23
10776,451,SB8,Tillandsia utriculata,2,180,67,70,168,96.5,NA,NA,2009-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,17.09
10781,451,SB9,Tillandsia utriculata,145,400,66,88,85,67,NA,NA,2009-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,1.89
10781,451,SB9,Tillandsia utriculata,145,400,66,88,85,67,NA,NA,2009-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,6.79
10786,451,SB10,Tillandsia utriculata,110,140,55,62,101,77.5,NA,NA,2009-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,20000,1.97
10786,451,SB10,Tillandsia utriculata,110,140,55,62,101,77.5,NA,NA,2009-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000,NA,8.78
10791,436,900_1,Vriesea_or_Guzmania,128,NA,NA,NA,110,83.5,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10796,436,900_2,Vriesea_or_Guzmania,0,NA,NA,NA,0,65,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ground,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10801,436,900_3,Vriesea_or_Guzmania,24,NA,NA,NA,180,89,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10806,436,900_4,Vriesea_or_Guzmania,68,NA,NA,NA,0,73,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ground,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10811,436,900_5,Vriesea_or_Guzmania,265,NA,NA,NA,145,40,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,palm trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10816,436,900_6,Vriesea_or_Guzmania,60,NA,NA,NA,10,53,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,log,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10821,436,900_7,Vriesea_or_Guzmania,94,NA,NA,NA,125,89,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10826,436,900_8,Vriesea_or_Guzmania,230,NA,NA,NA,65,70,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,palm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10831,436,900_9,Vriesea_or_Guzmania,30,NA,NA,NA,115,84,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10836,436,900_10,Vriesea_or_Guzmania,223,NA,NA,NA,0,87.5,NA,NA,2003-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ground,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10841,291,VS182,Vriesea splendens ,40,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
10846,291,VS183,Vriesea splendens ,15,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA
10851,291,VS184,Vriesea splendens ,10,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA
10856,291,VS185,Vriesea splendens ,30,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA
